Traj,DualReg,Primal,NormDeltaOmega,NormDeltaVar,ITERATIONS,ReturnsMean,TimestepsMean,ReturnsStd,Epsilon,Eta,RewardStd,Wins,DeltaOmega,DualAfter,LossReg,TimestepsStd,OmegaBefore,WeightMean,WeightMax,Omega,WeightMedian,DualBefore,ConfortViolation,RewardMean,WeightMin
306,0.0001,7.61112118007999,0.01674905141782368,0.3235953348806818,340,1242.3673699018632,163.64918032786886,411.3614815059222,0.001,4.021620721898744,0.4021462470984243,57.18954248366013,-0.01674905141782368,7.609522167165973,0.0,53.49770830989029,6.829804317540987,0.1377672001844938,1.0,6.813055266123163,0.9173323277236002,7.6152666419451,0,7.591599412188749,0.1377672001844938
309,0.0001,7.624644458037161,0.017447764879293892,0.11210446017027148,341,1233.5303073341868,162.22402597402598,410.94184307762737,0.001,4.19304723366083,0.4189791094907475,53.72168284789643,-0.017447764879293892,7.6229028871674,0.0,53.376314795929204,6.813055266123163,0.15113696945143196,1.0,6.795607501243869,0.9342768431813523,7.629088439814331,0,7.604017398976161,0.15113696945143196
311,0.0001,7.6332492133793,0.016985384016066973,0.08680228287566065,342,1225.8203989054596,161.04193548387096,406.3266203238052,0.001,4.335268194531575,0.4309834577203301,51.446945337620576,-0.016985384016066973,7.631385545303296,0.0,52.71121735421768,6.795607501243869,0.15937208599367048,1.0,6.778622117227802,0.9300611236321566,7.638140690925835,0,7.6117694818402875,0.15937208599367048
303,0.0001,7.644830691397284,0.015289067231910813,0.06614279967427339,343,1259.778491301029,165.23509933774835,387.6511886876971,0.001,4.201071049948664,0.4193373258778586,53.135313531353134,-0.015289067231910813,7.643082558595293,0.0,50.21154942031572,6.778622117227802,0.15041816523679172,1.0,6.763333049995891,0.9312781936060958,7.649370585666365,0,7.624171940689122,0.15041816523679172
303,0.0001,7.659475353258335,0.016588587058547155,0.35750146622692264,344,1260.3750506998924,164.9569536423841,405.04657275879146,0.001,3.9103804711265853,0.39523614107853716,58.745874587458744,-0.016588587058547155,7.6579666839907725,0.0,52.343378500426496,6.763333049995891,0.12994743853578783,1.0,6.746744462937344,0.9243597008187366,7.6632005216405,0,7.640515954581872,0.12994743853578783
304,0.0001,7.668841022308803,0.016192825984269632,0.030597151124654092,345,1258.1210735078994,164.4917491749175,398.9572194295715,0.001,4.107038431185139,0.41208807881154447,55.26315789473685,-0.016192825984269632,7.667171696389046,0.0,51.49359053238844,6.746744462937344,0.14358654680089664,1.0,6.7305516369530745,0.9321465401940245,7.673092068361928,0,7.648718137224351,0.14358654680089664
306,0.0001,7.679816041579245,0.016304731837361253,0.07825583377480314,346,1251.3106838621347,163.35081967213114,420.97414623300426,0.001,4.010248391257392,0.4039453247116425,57.51633986928104,-0.016304731837361253,7.678226127838608,0.0,54.274030329252284,6.7305516369530745,0.13583037596713524,1.0,6.714246905115713,0.9250313880425725,7.683817955791944,0,7.660264227501412,0.13583037596713524
309,0.0001,7.68992883898764,0.01624264205928938,0.04484978739272363,347,1240.5966919989469,161.77272727272728,422.23842168219625,0.001,4.254220800781295,0.425866629275224,53.07443365695793,-0.01624264205928938,7.688134502994009,0.0,54.381411874803774,6.714246905115713,0.15145427918003448,1.0,6.698004263056424,0.9265106815003106,7.694518066508923,0,7.668877149583397,0.15145427918003448
306,0.0001,7.698257824649522,0.015803804165109625,0.02367877545820192,348,1256.7276396933503,163.67540983606557,403.3653943823589,0.001,4.095186283025606,0.41085772788277836,56.209150326797385,-0.015803804165109625,7.6965984376797545,0.0,51.858346327745814,6.698004263056424,0.14148083712161297,1.0,6.682200458891314,0.9303167846663928,7.70255012464514,0,7.678219045144873,0.14148083712161297
308,0.0001,7.711877994217559,0.015803941198040405,0.029249493731978916,349,1250.884465380732,162.628664495114,415.5835531537748,0.001,4.09271313067386,0.41230586371968064,56.16883116883117,-0.015803941198040405,7.7102211309363415,0.0,53.37445825469238,6.682200458891314,0.1410303523032893,1.0,6.666396517693274,0.9312304117205191,7.716040726595121,0,7.691791853315908,0.1410303523032893
299,0.0001,7.724198884202071,0.016271560401774465,0.1464085865184244,350,1291.3924965220094,167.59395973154363,394.39030166658927,0.001,3.8499434242803225,0.39071805130479265,59.86622073578596,-0.016271560401774465,7.722736562330008,0.0,50.56114210569156,6.666396517693274,0.12457829719860732,1.0,6.650124957291499,0.9295254374236654,7.727832455756716,0,7.705575790762647,0.12457829719860732
301,0.0001,7.735982762102717,0.016411914764674407,0.14299308515067025,351,1281.8382427653842,166.12333333333333,398.0768907279278,0.001,4.001630716925083,0.40601127827482214,56.810631229235874,-0.016411914764674407,7.734400506359187,0.0,50.97105180612052,6.650124957291499,0.13241016080716597,1.0,6.633713042526825,0.9180686565851289,7.739825743549759,0,7.7163823638318565,0.13241016080716597
295,0.0001,7.746658420415757,0.017073857101473244,0.03234738355473042,352,1311.0670584296631,169.64285714285714,388.7872190220008,0.001,3.7564313128820745,0.3827747016189248,61.35593220338983,-0.017073857101473244,7.745268256470421,0.0,49.681348558164395,6.633713042526825,0.11682571578649877,1.0,6.616639185425352,0.9218475707931404,7.750094353787874,0,7.7285787804011,0.11682571578649877
300,0.0001,7.755420746412962,0.017327945939251244,0.04578736250870114,353,1290.242338044334,166.78929765886286,376.5552685921576,0.001,4.013523039985579,0.4060815302316342,56.99999999999999,-0.017327945939251244,7.753828170239851,0.0,48.01475963685518,6.616639185425352,0.13389433148321142,1.0,6.5993112394861,0.9277632283430017,7.75940980551186,0,7.73578942215884,0.13389433148321142
306,0.0001,7.766178204023686,0.015981602601585543,0.05604604721042714,354,1265.3049232742708,163.34754098360656,419.95809745658016,0.001,4.082430283619606,0.41263113185373296,56.5359477124183,-0.015981602601585543,7.764529809817131,0.0,53.55331832659209,6.5993112394861,0.13814388674284772,1.0,6.583329636884515,0.9288736767997408,7.770309142179892,0,7.7461149098483135,0.13814388674284772
302,0.0001,7.775754149011634,0.014797200341506667,0.2600655293888828,355,1288.273942712695,166.1029900332226,409.37605323666924,0.001,4.028439555778108,0.40802634909087065,56.95364238410596,-0.014797200341506667,7.774150029897635,0.0,52.17959681030139,6.583329636884515,0.13358137450581134,1.0,6.568532436543008,0.9237742011788983,7.779761621675175,0,7.756012670094924,0.13358137450581134
313,0.0001,7.785927094071968,0.01575544777771487,0.07581973475373434,356,1243.522073904233,160.15384615384616,432.35700895520824,0.001,4.298746560002179,0.4328598804733628,53.03514376996805,-0.01575544777771487,7.784096005621947,0.0,54.993199328522316,6.568532436543008,0.15231643779623635,1.0,6.552776988765293,0.9350777923812478,7.790525773541484,0,7.764497770276834,0.15231643779623635
310,0.0001,7.795601197165584,0.016307168251504578,0.07100429639795948,357,1254.594248579148,161.38187702265373,415.68757106604755,0.001,4.284351834865564,0.43127497613854926,53.2258064516129,-0.016307168251504578,7.793780001815583,0.0,52.793391592409904,6.552776988765293,0.15073126208708612,1.0,6.536469820513789,0.933171609796614,7.800223455676347,0,7.774270797931441,0.15073126208708612
309,0.0001,7.805374666031745,0.014516314343538284,0.044257010285122834,358,1259.337436163351,161.77597402597402,422.6943390596229,0.001,4.218029982965503,0.42602644218079694,54.36893203883495,-0.014516314343538284,7.803612874003317,0.0,53.66083792346776,6.536469820513789,0.14644791049356434,1.0,6.5219535061702505,0.9350262474453414,7.809782513485414,0,7.78443457848068,0.14644791049356434
305,0.0001,7.816172554209365,0.014894314614221749,0.010185064609394362,359,1278.5762670123222,164.0,416.2568041844739,0.001,4.082558550787989,0.41376286457072675,56.72131147540984,-0.014894314614221749,7.8145230849382825,0.0,52.73549937885145,6.5219535061702505,0.13710680389896868,1.0,6.507059191556029,0.9335404578623657,7.820300584248529,0,7.796071144536287,0.13710680389896868
314,0.0001,7.823749762037441,0.015168168786420466,0.02729016829166301,360,1242.9802571298446,159.33546325878595,436.4289249681026,0.001,4.4716569729898685,0.44909876034203755,50.0,-0.015168168786420466,7.821765227899392,0.0,55.25201560106454,6.507059191556029,0.16217743807861446,1.0,6.491891022769608,0.9362075203071185,7.828797191647342,0,7.801208152171423,0.16217743807861446
313,0.0001,7.832827654621016,0.01566419450803469,0.11580437260242693,361,1248.6286764762874,159.84935897435898,443.5347085472547,0.001,4.30006720845044,0.4333271975028962,53.674121405750796,-0.01566419450803469,7.830994674019242,0.0,56.076353621526806,6.491891022769608,0.15124201174958124,1.0,6.476226828261574,0.9382802502051696,7.837503163095256,0,7.811382879641774,0.15124201174958124
309,0.0001,7.8457984416188395,0.016387868303655573,0.10392982389008618,362,1265.0062517914098,161.69155844155844,411.7348493546964,0.001,4.387043353812969,0.4422866621439203,51.1326860841424,-0.016387868303655573,7.843889521963278,0.0,51.97563421562756,6.476226828261574,0.15665206183491825,1.0,6.459838959957918,0.9400508776144292,7.850593786704237,0,7.823764490646014,0.15665206183491825
305,0.0001,7.857229243057855,0.015832826221688023,0.2747115307233562,363,1285.765605429221,164.06578947368422,421.0811850121602,0.001,4.092088388530684,0.41664279320284037,56.393442622950815,-0.015832826221688023,7.855571246164242,0.0,53.062856353354476,6.459838959957918,0.13669265131362573,1.0,6.44400613373623,0.9356241310549257,7.8612807404801135,0,7.836995441159186,0.13669265131362573
303,0.0001,7.868788194685472,0.015289996620334811,0.012333373069282645,364,1296.6899367876683,165.2019867549669,399.93815283900113,0.001,3.9924398954234435,0.40814517550696944,58.08580858085809,-0.015289996620334811,7.867211485210742,0.0,50.311041762272446,6.44400613373623,0.12862109653983486,1.0,6.428716137115895,0.9264369171022802,7.872604612716394,0,7.849146614523739,0.12862109653983486
299,0.0001,7.879050450809264,0.015175685577252906,0.12717857637083918,365,1318.178984528778,167.70469798657717,400.8745508948916,0.001,3.857065992580317,0.3960583714126639,60.200668896321076,-0.015175685577252906,7.8775846001526375,0.0,50.356647936014774,6.428716137115895,0.11902753051130395,1.0,6.413540451538642,0.9211902766041887,7.882586784153447,0,7.860230649122044,0.11902753051130395
303,0.0001,7.888895174918605,0.01643348657027044,0.009531481865071958,366,1299.848183515898,165.1887417218543,409.84838252374476,0.001,4.05035582990639,0.4137180615964072,57.0957095709571,-0.01643348657027044,7.887273075374168,0.0,51.416628385918855,6.413540451538642,0.13196107247395628,1.0,6.397106964968372,0.928644049975005,7.892834534976323,0,7.868892130882098,0.13196107247395628
297,0.0001,7.901753646005151,0.017060998489412782,0.01082653375224094,367,1331.5607640177348,168.89864864864865,412.3378486571596,0.001,3.7053576774827466,0.38393406552149334,62.62626262626263,-0.017060998489412782,7.9004022884315654,0.0,51.662985320516505,6.397106964968372,0.10997165488945858,1.0,6.380045966478959,0.9309450436183746,7.904922575046302,0,7.883779895177813,0.10997165488945858
296,0.0001,7.910883172886122,0.01569453707541868,0.051329104383427686,368,1335.3267190082347,169.18305084745762,401.95526412892974,0.001,3.6994247625902266,0.383199826384218,62.83783783783784,-0.01569453707541868,7.909536243575627,0.0,50.3092172454002,6.380045966478959,0.10822552549288791,1.0,6.36435142940354,0.9216463849700279,7.914066996769685,0,7.892953980569999,0.10822552549288791
299,0.0001,7.921510084965103,0.015328004465408718,0.030649311564040365,369,1324.5247421348845,167.61073825503357,397.79807659590875,0.001,3.90704450011267,0.4026170641373252,59.19732441471572,-0.015328004465408718,7.920004805950297,0.0,49.698447899467176,6.36435142940354,0.12251948957899242,1.0,6.349023424938132,0.9337489439957173,7.925060134049208,0,7.902315328023257,0.12251948957899242
302,0.0001,7.93242010581479,0.016108321409552318,0.28708094304151555,370,1312.634397627048,165.90033222591362,418.885257790302,0.001,4.084626722898027,0.41956601377706526,55.960264900662246,-0.016108321409552318,7.9307664710571935,0.0,52.29513136047396,6.349023424938132,0.13288819379551872,1.0,6.332915103528579,0.9295742766222712,7.936283598790254,0,7.912099442649719,0.13288819379551872
289,0.0001,7.942465469587797,0.013877488860653209,0.1932213803406034,371,1375.8922666900407,173.59722222222223,385.7036866209166,0.001,3.461987125446261,0.362344959396505,66.43598615916954,-0.013877488860653209,7.941291873685536,0.0,48.10705934632273,6.332915103528579,0.09247775403093461,1.0,6.319037614667926,0.9201998131640509,7.945213824111825,0,7.925912391321359,0.09247775403093461
282,0.0001,7.951396838847995,0.01434263015978221,0.07396055797579487,372,1410.4014222822002,177.7508896797153,335.03252545817514,0.001,3.4989988963093657,0.3664637056944662,64.8936170212766,-0.01434263015978221,7.950196966955544,0.0,41.65587552075506,6.319037614667926,0.09447984729583815,1.0,6.304694984508144,0.9200287117209727,7.954181634149452,0,7.93460028890462,0.09447984729583815
285,0.0001,7.96466568282556,0.015216250055257952,0.052242133573932224,373,1398.6208547690705,175.9612676056338,341.2916096205146,0.001,3.4307361673906462,0.36255520799778956,65.96491228070175,-0.015216250055257952,7.963513378233848,0.0,42.34144300299973,6.304694984508144,0.09004550704931838,1.0,6.289478734452886,0.9207092658634527,7.967227979677346,0,7.948178975063866,0.09004550704931838
286,0.0001,7.973494701075176,0.01470243313611519,0.11991671315840456,374,1392.6222266874624,175.00350877192983,386.07849904216783,0.001,3.3000872531027503,0.3506972209585312,68.53146853146853,-0.01470243313611519,7.972432370546023,0.0,47.94627828855548,6.289478734452886,0.08164043951216624,1.0,6.274776301316771,0.917561852954844,7.975850828778889,0,7.957763453336617,0.08164043951216624
281,0.0001,7.982002217347979,0.014028998001188064,0.4717398302341235,375,1421.1650156564108,178.38571428571427,347.1443041494581,0.001,3.224912034667379,0.3423150680159535,69.7508896797153,-0.014028998001188064,7.980990938925395,0.0,43.016705345429585,6.274776301316771,0.07679132759796652,1.0,6.260747303315583,0.9156193405911147,7.984309012868562,0,7.966763140994338,0.07679132759796652
281,0.0001,7.991363056427007,0.014340177620350225,0.43566041233019576,376,1421.599396024123,178.23214285714286,352.9771465811767,0.001,3.184943365163696,0.3402449400425156,70.1067615658363,-0.014340177620350225,7.990378137207623,0.0,43.71825014119577,6.260747303315583,0.07442884686007503,1.0,6.2464071256952325,0.9180298568302881,7.993547200289496,0,7.9762929850592625,0.07442884686007503
281,0.0001,8.001125296055715,0.014710806209262905,0.007201459694685788,377,1425.591545305571,178.5142857142857,352.66824230549867,0.001,3.2234848952921573,0.3441849180991428,69.3950177935943,-0.014710806209262905,8.00011498604653,0.0,43.637055962349535,6.2464071256952325,0.07707892077393669,1.0,6.23169631948597,0.925539749244485,8.003362119383254,0,7.985821122064205,0.07707892077393669
282,0.0001,8.00803780570265,0.01324757898397344,0.011255139097483746,378,1421.6304031804198,177.87188612099644,351.8921567312993,0.001,3.281959771174774,0.3485407310178962,68.79432624113475,-0.01324757898397344,8.006988426149476,0.0,43.511907312104924,6.23169631948597,0.08014725900704024,1.0,6.218448740501996,0.9228614997092045,8.010417009384675,0,7.992437685381311,0.08014725900704024
281,0.0001,8.018683571965315,0.014637550885974626,0.00957667319042793,379,1425.575557986531,178.10714285714286,368.49789992478776,0.001,3.111366173060529,0.3338265034133623,71.53024911032028,-0.014637550885974626,8.017746380541347,0.0,45.48739172696593,6.218448740501996,0.06892044797463162,1.0,6.2038111896160215,0.9099571903512361,8.020758645063115,0,8.004024273200288,0.06892044797463162
281,0.0001,8.02553313864543,0.014430924938182876,0.08203986756080314,380,1429.4216475615294,178.45714285714286,342.1750100775358,0.001,3.267673388783864,0.34748781096361053,69.03914590747331,-0.014430924938182876,8.02449335557511,0.0,42.15869194036325,6.2038111896160215,0.0786304747036276,1.0,6.189380264677839,0.9199810649504222,8.027894103627293,0,8.010008634683368,0.0786304747036276
287,0.0001,8.035751178939757,0.014299093866117829,0.01016108714520731,381,1399.889229214032,174.55594405594405,382.47154593533566,0.001,3.319290086053178,0.35471004281559226,68.29268292682927,-0.014299093866117829,8.034675733717085,0.0,47.1436802821155,6.189380264677839,0.08140785272790158,1.0,6.175081170811721,0.9192698626806263,8.038095529100605,0,8.019833353891228,0.08140785272790158
280,0.0001,8.042300148072227,0.013600016676357463,0.02083239942830334,382,1436.6025691737184,178.97132616487454,345.7062108514947,0.001,3.213728672677035,0.34124715162575114,70.35714285714286,-0.013600016676357463,8.041296270365752,0.0,42.558825854315074,6.175081170811721,0.07472022384709973,1.0,6.161481154135363,0.9160196099922587,8.044638313020528,0,8.027137617248172,0.07472022384709973
283,0.0001,8.050763274960834,0.013521008314023142,0.011622864635684212,383,1424.2216127924717,177.27659574468086,341.95550725028676,0.001,3.5025399800035864,0.37021645163047456,65.01766784452296,-0.013521008314023142,8.049560261427775,0.0,41.963865979977506,6.161481154135363,0.09233094724417987,1.0,6.14796014582134,0.9228934581641584,8.053481603425066,0,8.033829583080081,0.09233094724417987
291,0.0001,8.06138537501575,0.0143944946670862,0.008033277910923734,384,1385.895794479854,172.27586206896552,408.3373929135634,0.001,3.480131650922854,0.3699935736067615,65.97938144329896,-0.0143944946670862,8.06020064739144,0.0,50.17156534417103,6.14796014582134,0.09047087202548305,1.0,6.133565651154254,0.9203376627737276,8.063978013694276,0,8.044517697317243,0.09047087202548305
286,0.0001,8.069111388680069,0.014152222126464054,0.17743210901303208,385,1412.355173907276,175.38245614035088,370.0204214100671,0.001,3.342675761938164,0.35636169102525583,68.18181818181817,-0.014152222126464054,8.068020102584343,0.0,45.361832332522305,6.133565651154254,0.08176275179828385,1.0,6.11941342902779,0.9170869615417508,8.07154500501099,0,8.053083528997371,0.08176275179828385
284,0.0001,8.079001149437142,0.013631102567234876,0.2805645181273247,386,1423.295882551095,176.52650176678446,370.99448506229476,0.001,3.359953830135739,0.35991639184447,67.25352112676056,-0.013631102567234876,8.07789786588298,0.0,45.45756967120593,6.11941342902779,0.08314438008717248,1.0,6.105782326460555,0.9237139827862964,8.081382286090916,0,8.062798173073775,0.08314438008717248
285,0.0001,8.085892259874356,0.012711075143281292,0.037780484718923237,387,1420.379499625208,176.0,374.55183009914396,0.001,3.2700031591514245,0.35136509205549354,69.12280701754386,-0.012711075143281292,8.084850114804839,0.0,45.83221082705671,6.105782326460555,0.07773589350845465,1.0,6.093071251317274,0.9247096242226095,8.088157170128433,0,8.070223116193203,0.07773589350845465
278,0.0001,8.095095119162979,0.013558159328251662,0.13661742194358623,388,1457.2231775750784,180.33935018050542,342.0624054877802,0.001,3.0783864504203686,0.33256561739761087,71.94244604316546,-0.013558159328251662,8.094179004952467,0.0,41.82696438612585,6.093071251317274,0.06593661489591272,1.0,6.079513091989022,0.9178155781711237,8.097113690867575,0,8.080569801739534,0.06593661489591272
290,0.0001,8.101018925347699,0.012696870178430686,0.14644042898681797,389,1398.1755202833956,172.94463667820068,399.87872623665936,0.001,3.3950251659590287,0.3615120226073774,67.93103448275862,-0.012696870178430686,8.099891597457802,0.0,48.87577340114464,6.079513091989022,0.08477973378574348,1.0,6.066816221810591,0.925037613704311,8.103554413853479,0,8.084679300888666,0.08477973378574348
294,0.0001,8.108713932770542,0.013239724218868432,0.033509159773318586,390,1379.7503888423291,170.52901023890786,404.201702565481,0.001,3.594085353004395,0.3809663908438644,64.62585034013605,-0.013239724218868432,8.107445390165788,0.0,49.33382156507756,6.066816221810591,0.09669367796447814,1.0,6.053576497591723,0.9263276674606662,8.11152091616486,0,8.09115839273417,0.09669367796447814
289,0.0001,8.114668215112953,0.012838821073763107,0.033035952584239914,391,1403.0102510289264,173.29166666666666,381.5367111801872,0.001,3.735367215304147,0.39346944740457335,61.5916955017301,-0.012838821073763107,8.113294388277811,0.0,46.54811951685649,6.053576497591723,0.10537004366308439,1.0,6.04073767651796,0.9283455861621905,8.117746125360933,0,8.09628635436264,0.10537004366308439
285,0.0001,8.124605040632165,0.013769258920572014,0.011327544990848667,392,1426.9936008936043,176.0,352.8751959377215,0.001,3.43431101448116,0.36734380493356766,66.3157894736842,-0.013769258920572014,8.123450167350553,0.0,42.94214909636084,6.04073767651796,0.08569534818506962,1.0,6.026968417597388,0.9160146449111397,8.12712161004162,0,8.107953388831847,0.08569534818506962
289,0.0001,8.129218547667076,0.011597930963845648,0.03721057863768307,393,1403.0268619581734,172.97222222222223,382.51248322767447,0.001,3.6684156195083757,0.38650649538285164,63.32179930795848,-0.011597930963845648,8.12789543288081,0.0,46.583399589166426,6.026968417597388,0.10048077747171708,1.0,6.015370486633542,0.9250306485442417,8.132252097083029,0,8.111274290861875,0.10048077747171708
296,0.0001,8.136622836522017,0.011691531558223112,0.0347090898961444,394,1373.1972611762721,169.16949152542372,401.86800220872584,0.001,3.933107024448019,0.41258125703693366,58.78378378378378,-0.011691531558223112,8.135074419196211,0.0,48.91852532610153,6.015370486633542,0.11801128624469391,1.0,6.003678955075319,0.9374424742002078,8.140058105189155,0,8.116970114199262,0.11801128624469391
285,0.0001,8.147658929108934,0.013534437064416593,0.0674189572301872,395,1428.0432780443548,175.6338028169014,374.25350580941205,0.001,3.4482614651784433,0.36883427919677775,66.3157894736842,-0.013534437064416593,8.146494270733182,0.0,45.48269735600583,6.003678955075319,0.08620478043395949,1.0,5.9901445180109025,0.9188880049853477,8.150208688404874,0,8.130921492977054,0.08620478043395949
295,0.0001,8.152436761604044,0.011158900685094508,0.3188508415473147,396,1379.4878419230208,169.60544217687075,401.03218224349695,0.001,3.8118146844734886,0.4019597527638278,61.016949152542374,-0.011158900685094508,8.150990588714777,0.0,48.69159614357041,5.9901445180109025,0.10956966385142508,1.0,5.978985617325808,0.9334720373914507,8.155632083102626,0,8.133518557318569,0.10956966385142508
287,0.0001,8.160047401921414,0.011265098203961266,0.08259636424492059,397,1420.4717507485595,174.45104895104896,377.2125025266396,0.001,3.5788094911054107,0.3802519055972453,64.45993031358886,-0.011265098203961266,8.158791406868911,0.0,45.72748460772855,5.978985617325808,0.09491284389632715,1.0,5.967720519121847,0.9315202436355545,8.162848238610433,0,8.142567374133568,0.09491284389632715
291,0.0001,8.167470439804253,0.011751002552076173,0.30367197711061145,398,1400.831628968509,171.90344827586208,381.6049902015078,0.001,3.7185988077276027,0.3942346176484552,62.19931271477663,-0.011751002552076173,8.166097002465886,0.0,46.24482437216993,5.967720519121847,0.10344274356630112,1.0,5.955969516569771,0.9335896316181094,8.1704730883392,0,8.149088073507915,0.10344274356630112
291,0.0001,8.176586283521514,0.01235527850477336,0.19724180879397854,399,1401.9403484783702,171.8448275862069,386.3971553560862,0.001,3.696839837072924,0.3939817804076188,62.19931271477663,-0.01235527850477336,8.175242196627917,0.0,46.80207839628121,5.955969516569771,0.10153407066618247,1.0,5.943614238064997,0.9303141935457269,8.179428300432878,0,8.158288406786125,0.10153407066618247
287,0.0001,8.182367567019169,0.012232822118886766,0.037993640573725264,400,1423.806721670347,174.37762237762237,371.65996366200864,0.001,3.5399349887551628,0.3776414256966585,65.1567944250871,-0.012232822118886766,8.181139876435456,0.0,44.9390891875242,5.943614238064997,0.09160831846326559,1.0,5.9313814159461105,0.9276848686037076,8.185079189973422,0,8.165084854676225,0.09160831846326559
289,0.0001,8.189022907197515,0.011790344637002015,0.024628611013303495,401,1415.924033770262,173.28472222222223,374.709264597199,0.001,3.651827102417602,0.38969642615886,62.9757785467128,-0.011790344637002015,8.187693136702393,0.0,45.24480682207941,5.9313814159461105,0.0985678680973264,1.0,5.919591071309108,0.9314994759473064,8.19186272602066,0,8.170972026468066,0.0985678680973264
280,0.0001,8.19698914934068,0.011294377793556798,0.2919969237340811,402,1462.529550753566,178.77777777777777,335.0430928406168,0.001,3.3364639867125665,0.3612518875233607,67.5,-0.011294377793556798,8.19590191568601,0.0,40.40636870124397,5.919591071309108,0.07880198966584849,1.0,5.908296693515552,0.9226103570664755,8.199292606635227,0,8.180809123628261,0.07880198966584849
283,0.0001,8.202621864876905,0.011334627660809282,0.00918358590365543,403,1449.2182282047888,177.03191489361703,364.0105223487457,0.001,3.364181210255157,0.36199371886199455,67.84452296819788,-0.011334627660809282,8.201515750756206,0.0,43.90417970562669,5.908296693515552,0.08023969482396473,1.0,5.896962065854742,0.9224177654370184,8.205054612398104,0,8.186352206043201,0.08023969482396473
293,0.0001,8.210213962033936,0.012040301618631233,0.05938341592213483,404,1397.2798516674045,170.5582191780822,416.9753223662362,0.001,3.5867639724878706,0.3854785967570932,64.50511945392492,-0.012040301618631233,8.208924415152378,0.0,50.324291169972575,5.896962065854742,0.09318537775534064,1.0,5.884921764236111,0.9224570014180365,8.212891922276087,0,8.192473241850255,0.09318537775534064
295,0.0001,8.218940097338491,0.013614869143421693,0.08076562117645256,405,1394.4973340696054,170.06462585034015,386.20740331063695,0.001,3.8483753852466758,0.40865111010429084,60.0,-0.013614869143421693,8.21748051288762,0.0,46.503374616368994,5.884921764236111,0.11009795791426048,1.0,5.871306895092689,0.9349078308181568,8.222026830395832,0,8.199703027595593,0.11009795791426048
287,0.0001,8.227191086632383,0.014029741747639157,0.5784993301992788,406,1430.2028838164606,174.2062937062937,372.17813820035167,0.001,3.5086101675030505,0.3790047677504931,65.1567944250871,-0.014029741747639157,8.225962117307148,0.0,44.74609131155467,5.871306895092689,0.08894072231945731,1.0,5.85727715334505,0.93091288443873,8.22972258480886,0,8.209895975816474,0.08894072231945731
289,0.0001,8.234866185356788,0.013504174703380833,0.02186689320996845,407,1425.9283146990529,173.52777777777777,388.8048076585044,0.001,3.562389849606689,0.38387488756400123,64.3598615916955,-0.013504174703380833,8.233621224920395,0.0,46.75385373962421,5.85727715334505,0.09225284226850133,1.0,5.8437729786416694,0.9340245294422995,8.237446957621877,0,8.217293862695827,0.09225284226850133
291,0.0001,8.242070054073523,0.012638838568565625,0.050650201961157625,408,1415.093206159773,172.05862068965519,415.73338304326825,0.001,3.54793250922124,0.3829817415359314,64.94845360824742,-0.012638838568565625,8.24080885133934,0.0,49.95812051102458,5.8437729786416694,0.09062632358396736,1.0,5.831134140073104,0.9284212770764892,8.244666256814462,0,8.224523974024006,0.09062632358396736
298,0.0001,8.246586521608485,0.011848866142410763,0.030222955593466543,409,1381.7605241657782,167.96969696969697,412.4969318734122,0.001,4.009014712626236,0.4223224113627563,58.053691275167786,-0.011848866142410763,8.244998737604607,0.0,49.5095381509628,5.831134140073104,0.1192943735161158,1.0,5.819285273930693,0.9365732405849744,8.250069199367074,0,8.226410104758644,0.1192943735161158
292,0.0001,8.25422612881392,0.012090246084095924,0.06409328574374802,410,1412.300319880001,171.5017182130584,379.5163309078795,0.001,3.83507592899504,0.40766648506532605,60.273972602739725,-0.012090246084095924,8.252776519566279,0.0,45.48398566940021,5.819285273930693,0.10836917021576853,1.0,5.807195027846597,0.9358143658903663,8.257331216781983,0,8.235066730078232,0.10836917021576853
287,0.0001,8.26360043337394,0.012435079162820273,0.04881180375588189,411,1436.899189571863,174.24475524475525,396.04508742007965,0.001,3.465777853798711,0.3737811632780527,66.55052264808361,-0.012435079162820273,8.262426557770821,0.0,47.45232672539232,5.807195027846597,0.0849755222173057,1.0,5.794759948683777,0.9256172569070447,8.266128595833175,0,8.246656356549682,0.0849755222173057
284,0.0001,8.270474823421281,0.012600104654022282,0.23551705460207895,412,1457.0188086853088,176.52650176678446,350.9583234501599,0.001,3.401550308398669,0.3681255607275272,67.25352112676056,-0.012600104654022282,8.269342778451533,0.0,41.91015762068467,5.794759948683777,0.08121863120118157,1.0,5.782159844029755,0.927402470996302,8.27290587344489,0,8.253894261824849,0.08121863120118157
285,0.0001,8.280127195420082,0.01270254609553767,0.06803804974785702,413,1452.957926598049,175.80633802816902,386.3407996917398,0.001,3.234300914775306,0.3547589937620235,69.82456140350877,-0.01270254609553767,8.27910872988179,0.0,46.168260414364255,5.782159844029755,0.07145979624278712,1.0,5.769457297934217,0.9278595097293771,8.282228871375853,0,8.264441399237995,0.07145979624278712
281,0.0001,8.288885658433953,0.013146703469427479,0.08136594797335682,414,1475.8478264383168,178.37142857142857,366.04795111293083,0.001,3.081364408153286,0.3410757803234341,71.88612099644128,-0.013146703469427479,8.287966710557622,0.0,43.689217835777754,5.769457297934217,0.06186051143633223,1.0,5.756310594464789,0.9145189732500414,8.290762862144227,0,8.274062739720653,0.06186051143633223
