ConfortViolation,DualAfter,NormDeltaVar,DualBefore,ITERATIONS,Primal,Traj,ReturnsMean,WeightMax,DeltaOmega,OmegaBefore,Omega,WeightMedian,LossReg,RewardStd,WeightMean,Wins,TimestepsMean,DualReg,NormDeltaOmega,WeightMin,RewardMean,ReturnsStd,Eta,TimestepsStd,Epsilon
0,-23.396861154963624,0.35213542902308226,-2.4767762838629404,0,-23.10006085025853,4199,-289.5404735144544,1.0,0.04646384732152242,27.0,27.046463847321522,0.6147436145544268,0.0,7.365427840691544,0.601270105464169,0.0,11.907098618389709,0.0001,0.04646384732152242,0.601270105464169,-24.318502478279786,190.4288794190781,54.479432877566346,7.177789980196046,0.001
0,-23.434559252289432,0.43407706400980745,-2.4509213415403543,1,-23.131637146840834,4307,-282.98992182365464,1.0,0.04595377859219241,27.046463847321522,27.092417625913715,0.6163864822310969,0.0,7.487464795786567,0.6013980509018563,0.0,11.610078959591268,0.0001,0.04595377859219241,0.6013980509018563,-24.375030647239708,180.70678575987708,55.03841107182567,6.780280733232782,0.001
0,-23.416886851086314,0.4381094086015578,-2.406703394895007,2,-23.104736100255902,4501,-270.93344782276216,1.0,0.046459493995921974,27.092417625913715,27.138877119909637,0.6194627479074296,0.0,7.674400772150151,0.605912817309711,0.0,11.110222222222223,0.0001,0.046459493995921974,0.605912817309711,-24.386047854355667,166.76080279927265,55.870496032424676,6.227846600868603,0.001
0,-23.433378221302913,0.422569066732172,-2.376208634169584,3,-23.11410066466549,4640,-263.2089503315302,1.0,0.04628706455505238,27.138877119909637,27.18516418446469,0.6214634360119854,0.0,7.816417904969291,0.6072195329319688,0.0,10.77646044406122,0.0001,0.04628706455505238,0.6072195329319688,-24.42458198328646,155.8565557669547,56.504684263145805,5.794556868634149,0.001
0,-23.446435614556165,0.6079272155361585,-2.3454169773057294,4,-23.119837295930264,4785,-255.57677947091412,1.0,0.04618986323070118,27.18516418446469,27.23135404769539,0.6234111542967572,0.0,7.961840777073155,0.6098850259451813,0.0,10.44878762541806,0.0001,0.04618986323070118,0.6098850259451813,-24.460304077603215,151.72515998596018,57.14880352199876,5.614263312628452,0.001
0,-23.408900727768454,0.4779186742336786,-2.3002658092039163,5,-23.07237185085089,5006,-244.2532139196951,1.0,0.04570218799979742,27.23135404769539,27.277056235695188,0.6264721141868752,0.0,8.161126230048138,0.612431234937567,0.0,9.988411588411589,0.0001,0.04570218799979742,0.612431234937567,-24.45376107577087,139.9244198091281,58.01111963452117,5.153921096772225,0.001
0,-23.472069356266186,0.2845759321285735,-2.287956739756484,6,-23.131236864562023,5068,-242.02212359130093,1.0,0.04552917284127034,27.277056235695188,27.322585408536458,0.6270302292111127,0.0,8.242744934036676,0.6120644813075918,0.0,9.866390369054667,0.0001,0.04552917284127034,0.6120644813075918,-24.530025678242282,139.8360881011177,58.38086950639142,5.129323137375145,0.001
0,-23.513196858831755,0.2714669864010232,-2.2688043075434887,7,-23.166764935223938,5166,-238.02622457998729,1.0,0.04611463822107709,27.322585408536458,27.368700046757535,0.6280685649863205,0.0,8.35078360205142,0.6140877453437582,0.0,9.680348499515972,0.0001,0.04611463822107709,0.6140877453437582,-24.588357354085506,134.51908929531396,58.858099118578856,4.912225800799948,0.001
0,-23.58782051313723,0.22170012592751773,-2.259919344355844,8,-23.23757392010334,5212,-236.74191079176322,1.0,0.04659302722444281,27.368700046757535,27.415293073981978,0.6283819119877694,0.0,8.421657869375125,0.6141787879002745,0.0,9.594511610055651,0.0001,0.04659302722444281,0.6141787879002745,-24.674513561437884,131.48637614232234,59.18158759863904,4.7798633108488255,0.001
0,-23.62855039837917,0.2731291538332087,-2.2403099934258357,9,-23.27242740317054,5315,-232.69199609353007,1.0,0.04707628276209874,27.415293073981978,27.462369356744077,0.6294082869695594,0.0,8.534570205623655,0.6140600899835316,0.0,9.407978923598042,0.0001,0.04707628276209874,0.6140600899835316,-24.73332213823129,128.722250732675,59.676105589540356,4.657673457310423,0.001
0,-23.597957462879062,0.37957892265853804,-2.202302867716638,10,-23.232547922509074,5522,-223.93760663937206,1.0,0.04616873144393807,27.462369356744077,27.508538088188015,0.631880676302985,0.0,8.717635353291445,0.6174798679468937,0.0,9.054881362072088,0.0001,0.04616873144393807,0.6174798679468937,-24.73172836643809,117.27902683341448,60.449121113719386,4.224336967194468,0.001
0,-23.64827952227993,0.012609494575574899,-2.1874623697478044,11,-23.277759584790825,5604,-221.281075420513,1.0,0.0459307035513028,27.508538088188015,27.554468791739318,0.6325595734245405,0.0,8.814154293041314,0.6193520707537321,0.0,8.923433874709977,0.0001,0.0459307035513028,0.6193520707537321,-24.797711588688443,113.54585815257218,60.87035536117885,4.072696381409222,0.001
0,-23.72166220583484,0.01246154792748205,-2.178559741151717,12,-23.347062264279845,5654,-220.05307324426533,1.0,0.04726132494575097,27.554468791739318,27.60173011668507,0.6328426192430157,0.0,8.889053957166466,0.6196953636219662,0.0,8.84344595789846,0.0001,0.04726132494575097,0.6196953636219662,-24.883443346930036,113.96590969941767,61.204571721632234,4.068327825020305,0.001
