NormDeltaOmega,LossReg,WeightMax,Omega,ReturnsMean,Wins,DualBefore,ITERATIONS,Traj,TimestepsMean,DeltaOmega,Eta,Epsilon,TimestepsStd,WeightMean,ReturnsStd,NormDeltaVar,WeightMin,Primal,DualReg,ConfortViolation,RewardStd,WeightMedian,DualAfter,OmegaBefore,RewardMean
0.0025410373153087473,0.0,1.0,1.3574527587958611,1965.3704803381768,96.82539682539682,9.900738533818574,1918,252,198.56573705179284,-0.0025410373153087473,0.7322484034283525,0.001,15.434434691868425,1.246217201039889e-06,155.47012943020766,0.05585097403665441,1.246217201039889e-06,9.900131589446358,0.0001,0,0.12737049251184315,0.9298842214803636,9.9006462191543,1.3599937961111699,9.897848147563773
0.0017165679792736643,0.0,1.0,1.3557361908165875,1978.85446662706,98.00796812749005,9.900400064225414,1919,251,199.924,-0.0017165679792736643,0.7208823796316207,0.001,9.334142917268837,1.0025606358838263e-06,94.41304275591759,0.09350064643083354,1.0025606358838263e-06,9.899757764314575,0.0001,0,0.10164572959230392,0.9257675611192656,9.90029413901289,1.3574527587958611,9.898039208946118
0.0014733019410775317,0.0,1.0,1.35426288887551,1984.8753798795494,98.4,9.901106216670275,1920,250,200.5140562248996,-0.0014733019410775317,0.6942838045365447,0.001,4.258797086425318,5.919904667062636e-07,44.29712728962696,0.0551211713615652,5.919904667062636e-07,9.900404155271904,0.0001,0,0.0910987785989027,0.9259309646879207,9.900979293281397,1.3557361908165875,9.898963000006292
0.0010630128635336078,0.0,1.0,1.3531998760119763,1975.7579648347855,96.81274900398407,9.90072960922359,1921,251,199.616,-0.0010630128635336078,0.7452754572846253,0.001,10.361686349238719,1.580322076645339e-06,104.91168979611056,0.04348691807842456,1.580322076645339e-06,9.90015503926184,0.0001,0,0.12750692648719117,0.931546522805802,9.900646652229296,1.35426288887551,9.897814089439144
0.0009730976968282956,0.0,1.0,1.352226778315148,1972.1322973091783,96.81274900398407,9.90102281920365,1922,251,199.244,-0.0009730976968282956,0.7468765498087214,0.001,12.175732585762551,1.6164152202745177e-06,123.13127189022588,0.0530044652502056,1.6164152202745177e-06,9.900452286574778,0.0001,0,0.12769223960910223,0.9262275634088666,9.900941179799089,1.3531998760119763,9.898098281002303
0.0016808694724419482,0.0,1.0,1.350545908842706,1972.9491319311473,96.81274900398407,9.901313914148291,1923,251,199.32,-0.0016808694724419482,0.7381222132877603,0.001,12.52364164290882,1.388855950976253e-06,126.23565487955698,0.22099611600941615,1.388855950976253e-06,9.900721834972838,0.0001,0,0.12749200163265484,0.9317298337417339,9.901225932444856,1.352226778315148,9.8984106443302
0.0013893504563651238,0.0,1.0,1.349156558386341,1973.980714016426,97.21115537848605,9.901168316463314,1924,251,199.424,-0.0013893504563651238,0.7313693961885213,0.001,10.494771269541799,1.2200927455166973e-06,106.55348386720163,0.05379731845499328,1.2200927455166973e-06,9.900557375262728,0.0001,0,0.11947502552086262,0.9264489452293821,9.901073755156824,1.350545908842706,9.898448908108314
0.0023267719966064693,0.0,1.0,1.3468297863897345,1969.7730237459648,96.42857142857143,9.90130415664526,1925,252,199.003984063745,-0.0023267719966064693,0.7647431657514008,0.001,12.588016184368104,2.2165864423063217e-06,127.72449006916484,0.11667357609417786,2.2165864423063217e-06,9.900775944788833,0.0001,0,0.13515762824901006,0.9326603800587058,9.901235327534538,1.349156558386341,9.898180893429057
0.0019830477661098023,0.0,1.0,1.3448467386236247,1974.0841672141682,96.81274900398407,9.902085349432895,1926,251,199.42,-0.0019830477661098023,0.7520420153988764,0.001,11.41663698292978,1.7861131793062905e-06,115.48789999136118,0.12879840357418298,1.7861131793062905e-06,9.901527062071807,0.0001,0,0.12774192183281352,0.9359500227511961,9.902007231688053,1.3468297863897345,9.899150773432357
0.0017131150864455602,0.0,1.0,1.3431336235371791,1972.6683319167187,97.21115537848605,9.902291681947444,1927,251,199.268,-0.0017131150864455602,0.7250940552340879,0.001,13.993862083070562,1.0896021617108654e-06,140.46905853042185,0.08002117639920289,1.0896021617108654e-06,9.901664254199728,0.0001,0,0.11941103028260784,0.9314505168522099,9.902192240656474,1.3448467386236247,9.899584986678489
